x,y,z
151.26387014,-33.91575392,-2.61
151.26387014,-33.91575392,-2.8
151.26387443,-33.91575149,-2.8
151.26387635,-33.91575075,-2.8
151.26387607,-33.91575056,-2.8
151.26387738,-33.91575089,-2.8
151.26387858,-33.91575071,-2.8
151.26388021,-33.91574958,-2.8
151.26388173,-33.9157486,-2.8
151.26388306,-33.91574939,-2.8
151.2638842,-33.91574932,-2.8
151.26388503,-33.91574943,-2.8
151.26388503,-33.91574943,-2.3
151.26388644,-33.91574963,-2.3
151.2638876,-33.91574853,-2.3
151.26388863,-33.91574709,-2.3
151.26389068,-33.91574691,-2.3
151.26389216,-33.91574757,-2.3
151.26389373,-33.9157481,-2.3
151.26389453,-33.91574925,-2.3
151.26389511,-33.91574889,-2.3
151.26389621,-33.91574898,-2.3
151.26389649,-33.9157494,-2.3
151.26389649,-33.9157494,-2.42
151.26389699,-33.91575001,-2.42
151.26389757,-33.91575023,-2.42
151.26389816,-33.91575067,-2.42
151.26389929,-33.91575092,-2.42
151.26390073,-33.91575115,-2.42
151.26390204,-33.91575157,-2.42
151.2639041,-33.91575158,-2.42
151.26390602,-33.91575246,-2.42
151.26390893,-33.91575278,-2.42
151.26390938,-33.91575365,-2.42
151.26390938,-33.91575365,-2.07
151.26391004,-33.91575381,-2.07
151.26391186,-33.91575288,-2.07
151.26391291,-33.91575266,-2.07
151.26391596,-33.91575214,-2.07
151.2639189,-33.91575185,-2.07
151.26392076,-33.91575186,-2.07
151.26392529,-33.91575184,-2.07
151.26392818,-33.91575213,-2.07
151.26393122,-33.91575265,-2.07
151.26393601,-33.91575338,-2.07
151.26393601,-33.91575338,-2.17
151.26394104,-33.9157548,-2.17
151.26394476,-33.91575529,-2.17
151.26394777,-33.91575511,-2.17
151.26395063,-33.91575446,-2.17
151.26395406,-33.91575231,-2.17
151.26396065,-33.91574697,-2.17
151.26396689,-33.91574193,-2.17
151.26397105,-33.91573855,-2.17
151.26397626,-33.91573466,-2.17
151.26398035,-33.91573549,-2.17
151.26398035,-33.91573549,-2.17
151.26398407,-33.91573571,-2.17
151.263986,-33.9157364,-2.17
151.2639867,-33.9157372,-2.17
151.26398798,-33.915738,-2.17
151.26399103,-33.91573809,-2.17
151.26399416,-33.91573699,-2.17
151.26399895,-33.91573319,-2.17
151.26400236,-33.91572909,-2.17
151.26400408,-33.91572645,-2.17
151.26400597,-33.91572326,-2.17
151.26400597,-33.91572326,-2.55
151.26400726,-33.91572191,-2.55
151.26401076,-33.915721,-2.55
151.26401418,-33.91571999,-2.55
151.26401542,-33.91571839,-2.55
151.26401579,-33.91571641,-2.55
151.26401749,-33.91571545,-2.55
151.26401884,-33.91571539,-2.55
151.26401933,-33.91571549,-2.55
151.26401982,-33.91571551,-2.55
151.26402086,-33.91571573,-2.55
151.26402086,-33.91571573,-2.51
151.26402602,-33.91571583,-2.51
151.26403208,-33.91571372,-2.51
151.26403303,-33.91571166,-2.51
151.26403581,-33.91570939,-2.51
151.26403651,-33.9157054,-2.51
151.26403739,-33.91570089,-2.51
151.26403739,-33.91569841,-2.51
151.26403858,-33.91569592,-2.51
151.26403903,-33.9156945,-2.51
151.26404022,-33.91569438,-2.51
151.26404022,-33.91569438,-2.64
151.26404217,-33.91569494,-2.64
151.26404488,-33.91569512,-2.64
151.2640483,-33.91569578,-2.64
151.2640496,-33.91569668,-2.64
151.26405125,-33.91569639,-2.64
151.26405432,-33.91569798,-2.64
151.26405698,-33.91569979,-2.64
151.2640598,-33.91570074,-2.64
151.26406329,-33.91570022,-2.64
151.26406693,-33.91569914,-2.64
151.26406693,-33.91569914,-2.59
151.26406989,-33.91569685,-2.59
151.26407276,-33.91569473,-2.59
151.26407459,-33.9156923,-2.59
151.26407718,-33.91568989,-2.59
151.26407969,-33.91568902,-2.59
151.26408215,-33.91568939,-2.59
151.26408625,-33.91569082,-2.59
151.2640894,-33.91569248,-2.59
151.26409191,-33.9156955,-2.59
151.26409538,-33.91569899,-2.59
151.26409538,-33.91569899,-2.33
151.26409897,-33.91570244,-2.33
151.26410759,-33.91570729,-2.33
151.26411506,-33.91570943,-2.33
151.26411994,-33.915711,-2.33
151.26412445,-33.91571221,-2.33
151.26412843,-33.91571109,-2.33
151.26413248,-33.91571025,-2.33
151.26413664,-33.91571083,-2.33
151.26413941,-33.91571248,-2.33
151.26414131,-33.91571562,-2.33
151.26414131,-33.91571562,-2.69
151.2641431,-33.91571734,-2.69
151.26414382,-33.91571991,-2.69
151.26414487,-33.9157227,-2.69
151.26414648,-33.91572464,-2.69
151.26414772,-33.91572668,-2.69
151.26414863,-33.9157327,-2.69
151.26415092,-33.91573709,-2.69
151.26415351,-33.91573918,-2.69
151.26415535,-33.91574124,-2.69
151.26415698,-33.91574428,-2.69
151.26415698,-33.91574428,-2.97
151.26415969,-33.91574596,-2.97
151.26416154,-33.91574633,-2.97
151.26416253,-33.91574584,-2.97
151.26416279,-33.91574606,-2.97
151.2641631,-33.91574747,-2.97
151.2641641,-33.91574941,-2.97
151.26416399,-33.9157529,-2.97
151.26416491,-33.91575636,-2.97
151.26416781,-33.91575925,-2.97
151.26416913,-33.91576627,-2.97
151.26416913,-33.91576627,-3.17
151.26416968,-33.91577204,-3.17
151.26416925,-33.91578072,-3.17
151.26417109,-33.9157878,-3.17
151.2641731,-33.91579147,-3.17
151.2641753,-33.91579531,-3.17
151.26417728,-33.91580042,-3.17
151.26417804,-33.91580054,-3.17
151.26418007,-33.91580044,-3.17
151.26417962,-33.91580193,-3.17
151.26417905,-33.91580285,-3.17
151.26417905,-33.91580285,-3.02
151.26418073,-33.91580647,-3.02
151.26418225,-33.9158123,-3.02
151.26418066,-33.91581953,-3.02
151.2641767,-33.91582444,-3.02
151.26417822,-33.91582999,-3.02
151.2641826,-33.9158349,-3.02
151.2641867,-33.91583906,-3.02
151.26418737,-33.91584202,-3.02
151.26418757,-33.91584492,-3.02
151.26419098,-33.9158469,-3.02
151.26419098,-33.9158469,-3.23
151.26419534,-33.91584836,-3.23
151.26419677,-33.91585095,-3.23
151.2641968,-33.91585285,-3.23
151.26419658,-33.91585713,-3.23
151.2641981,-33.91585986,-3.23
151.26419908,-33.91586304,-3.23
151.26420246,-33.91586688,-3.23
151.26420287,-33.91586886,-3.23
151.26420254,-33.91587045,-3.23
151.26420231,-33.91587295,-3.23
151.26420231,-33.91587295,-3.84
151.26420282,-33.915876,-3.84
151.26420324,-33.91587925,-3.84
151.26420424,-33.91588074,-3.84
151.264206,-33.91588291,-3.84
151.26420917,-33.91589006,-3.84
151.26421375,-33.91589459,-3.84
151.26421657,-33.91589746,-3.84
151.26421734,-33.91589852,-3.84
151.26421868,-33.91590012,-3.84
151.26421916,-33.91590181,-3.84
151.26421916,-33.91590181,-4.04
151.26421915,-33.91590312,-4.04
151.2642214,-33.91590387,-4.04
151.26422445,-33.91590426,-4.04
151.26422568,-33.91590627,-4.04
151.26422708,-33.91590886,-4.04
151.26422852,-33.91591175,-4.04
151.26422871,-33.91591582,-4.04
151.26422897,-33.91591841,-4.04
151.2642298,-33.91592138,-4.04
151.26423361,-33.91592742,-4.04
151.26423361,-33.91592742,-4.45
151.2642375,-33.91593084,-4.45
151.2642412,-33.91593049,-4.45
151.26424345,-33.9159302,-4.45
151.26425038,-33.91593142,-4.45
151.26425681,-33.91593114,-4.45
151.26425977,-33.9159308,-4.45
151.26426034,-33.91593123,-4.45
151.26425764,-33.91593424,-4.45
151.26425755,-33.91593849,-4.45
151.26425737,-33.91594174,-4.45
151.26425737,-33.91594174,-4.44
151.26425819,-33.91594582,-4.44
151.26425978,-33.91594619,-4.44
151.26425942,-33.91594429,-4.44
151.2642585,-33.91594459,-4.44
151.26425794,-33.91594573,-4.44
151.26425996,-33.91594592,-4.44
151.26426254,-33.91594569,-4.44
151.26426457,-33.91594545,-4.44
151.26426602,-33.91594614,-4.44
151.2642674,-33.91594804,-4.44
151.2642674,-33.91594804,-4.71
151.26426795,-33.91594803,-4.71
151.26426738,-33.91594846,-4.71
151.264267,-33.91594923,-4.71
151.26426682,-33.91595081,-4.71
151.26426769,-33.91595159,-4.71
151.26426787,-33.91595385,-4.71
151.26426828,-33.91595585,-4.71
151.26426975,-33.9159568,-4.71
151.26426745,-33.91595912,-4.71
151.26426355,-33.91596151,-4.71
151.26426355,-33.91596151,-4.88
151.26426222,-33.91596446,-4.88
151.26426211,-33.91596718,-4.88
151.26426189,-33.91596803,-4.88
151.26426087,-33.91597258,-4.88
151.26425516,-33.91598038,-4.88
151.26425218,-33.91598389,-4.88
151.26425027,-33.91598803,-4.88
151.26424874,-33.91599078,-4.88
151.26424716,-33.91599347,-4.88
151.26424429,-33.91599626,-4.88
151.26424429,-33.91599626,-5.46
151.26424122,-33.91599905,-5.46
151.26423853,-33.91600067,-5.46
151.26423601,-33.91600226,-5.46
151.26423217,-33.9160041,-5.46
151.26422898,-33.91600555,-5.46
151.26422737,-33.91600783,-5.46
151.26422549,-33.91600973,-5.46
151.26422327,-33.91601116,-5.46
151.26422275,-33.91601217,-5.46
151.26422166,-33.91601204,-5.46
151.26422166,-33.91601204,-6.31
151.26421975,-33.91601181,-6.31
151.26421852,-33.91601207,-6.31
151.26421788,-33.91601404,-6.31
151.2642179,-33.91601551,-6.31
151.26421683,-33.9160179,-6.31
151.2642152,-33.91602008,-6.31
151.26421186,-33.91602349,-6.31
151.26420986,-33.9160242,-6.31
151.2642067,-33.91602542,-6.31
151.26420281,-33.91602675,-6.31
151.26420281,-33.91602675,-6.19
151.26420062,-33.91602769,-6.19
151.26419922,-33.91602871,-6.19
151.26419602,-33.91602937,-6.19
151.26419196,-33.91603007,-6.19
151.26418616,-33.91602911,-6.19
151.26418405,-33.91602893,-6.19
151.26418281,-33.91602895,-6.19
151.26418001,-33.9160288,-6.19
151.26417589,-33.91602994,-6.19
151.26416811,-33.91603535,-6.19
151.26416811,-33.91603535,-6.35
151.26416437,-33.91603901,-6.35
151.26416193,-33.91604374,-6.35
151.26416009,-33.9160475,-6.35
151.26415938,-33.91604797,-6.35
151.26415961,-33.916047,-6.35
151.26415883,-33.91604747,-6.35
151.26415764,-33.91604804,-6.35
151.26415604,-33.91604851,-6.35
151.26415483,-33.91604938,-6.35
151.26415364,-33.91604951,-6.35
151.26415364,-33.91604951,-6.19
151.26415295,-33.91604919,-6.19
151.26415015,-33.91604877,-6.19
151.26414682,-33.91605033,-6.19
151.26414219,-33.91605272,-6.19
151.264136,-33.916056,-6.19
151.26413288,-33.9160598,-6.19
151.26412964,-33.91606189,-6.19
151.26412616,-33.91606481,-6.19
151.26412491,-33.91606806,-6.19
151.26412675,-33.91607019,-6.19
151.26412675,-33.91607019,-5.95
151.26412855,-33.9160717,-5.95
151.2641279,-33.91607409,-5.95
151.26412641,-33.91607477,-5.95
151.26412473,-33.91607528,-5.95
151.26412388,-33.91607522,-5.95
151.26412176,-33.91607646,-5.95
151.26412021,-33.91607874,-5.95
151.26411957,-33.91608095,-5.95
151.26411856,-33.91608387,-5.95
151.26411712,-33.916087,-5.95
151.26411712,-33.916087,-5.98
151.26411623,-33.91608862,-5.98
151.26411699,-33.91608893,-5.98
151.2641177,-33.91608995,-5.98
151.26411784,-33.91609248,-5.98
151.26411812,-33.91609542,-5.98
151.26411853,-33.91609682,-5.98
151.26411844,-33.91609862,-5.98
151.2641179,-33.91610145,-5.98
151.2641179,-33.91610338,-5.98
151.26411849,-33.91610303,-5.98
151.26411849,-33.91610303,-6.24
151.26411783,-33.91610446,-6.24
151.26411648,-33.91610747,-6.24
151.2641165,-33.91611044,-6.24
151.26411754,-33.91611377,-6.24
151.26411938,-33.91611674,-6.24
151.26412143,-33.91611899,-6.24
151.26412251,-33.91612144,-6.24
151.26412284,-33.91612424,-6.24
151.26412437,-33.91612643,-6.24
151.26412814,-33.91612553,-6.24
151.26412814,-33.91612553,-6.17
151.26412946,-33.91612481,-6.17
151.26412715,-33.91612648,-6.17
151.26412518,-33.91612943,-6.17
151.26412608,-33.91613148,-6.17
151.26412702,-33.91613223,-6.17
151.26412813,-33.9161337,-6.17
151.26412956,-33.91613547,-6.17
151.26413402,-33.91613968,-6.17
151.26413738,-33.91614358,-6.17
151.26413942,-33.91614763,-6.17
151.26413942,-33.91614763,-5.81
151.26414056,-33.91615262,-5.81
151.26414082,-33.91615739,-5.81
151.26414201,-33.91616107,-5.81
151.26414358,-33.91616351,-5.81
151.26414476,-33.91616458,-5.81
151.26414726,-33.9161656,-5.81
151.26414869,-33.91616558,-5.81
151.26414904,-33.91616545,-5.81
151.26414992,-33.91616584,-5.81
151.26415105,-33.91616755,-5.81
151.26415105,-33.91616755,-5.5
151.26415193,-33.91616995,-5.5
151.26415231,-33.91617104,-5.5
151.26415317,-33.91617278,-5.5
151.26415465,-33.91617424,-5.5
151.2641568,-33.916175,-5.5
151.26415847,-33.91617626,-5.5
151.26415859,-33.91617818,-5.5
151.26415991,-33.91617918,-5.5
151.26416231,-33.91617961,-5.5
151.26416338,-33.91618097,-5.5
151.26416338,-33.91618097,-5.53
151.26416458,-33.91618207,-5.53
151.26416645,-33.91618253,-5.53
151.26416808,-33.91618444,-5.53
151.26416973,-33.91618524,-5.53
151.26417058,-33.91618574,-5.53
151.26417108,-33.91618603,-5.53
151.26417143,-33.91618589,-5.53
151.26417357,-33.91618365,-5.53
151.26417588,-33.91618158,-5.53
151.26417829,-33.91618151,-5.53
151.26417829,-33.91618151,-5.38
151.26418496,-33.91618255,-5.38
151.26419067,-33.91618382,-5.38
151.26419286,-33.91618679,-5.38
151.26419495,-33.91619192,-5.38
151.26419574,-33.91619648,-5.38
151.26419297,-33.91620357,-5.38
151.26419364,-33.91620657,-5.38
151.26419472,-33.9162076,-5.38
151.26419599,-33.91620937,-5.38
151.26419643,-33.91621037,-5.38
151.26419643,-33.91621037,-5.16
151.26419647,-33.91620972,-5.16
151.26419784,-33.91620933,-5.16
151.26419987,-33.91620965,-5.16
151.26420165,-33.91621007,-5.16
151.2642036,-33.91621048,-5.16
151.26420651,-33.91621215,-5.16
151.26421306,-33.91621479,-5.16
151.26422009,-33.91621522,-5.16
151.26422506,-33.91621735,-5.16
151.26422747,-33.91622185,-5.16
151.26422747,-33.91622185,-5.12
151.2642311,-33.91622456,-5.12
151.26423499,-33.91622626,-5.12
151.26423788,-33.91622582,-5.12
151.26423914,-33.91622493,-5.12
151.26424108,-33.91622172,-5.12
151.26424278,-33.91622035,-5.12
151.26424389,-33.91622134,-5.12
151.26424606,-33.91622166,-5.12
151.26425104,-33.91621908,-5.12
151.26425533,-33.91622053,-5.12
151.26425533,-33.91622053,-4.99
151.26426106,-33.91622499,-4.99
151.26426576,-33.91622887,-4.99
151.26426963,-33.91623226,-4.99
151.26427674,-33.91623362,-4.99
151.26428094,-33.91623522,-4.99
151.26428207,-33.91623667,-4.99
151.26428418,-33.91623823,-4.99
151.26428627,-33.91623884,-4.99
151.26428804,-33.91623839,-4.99
151.26428785,-33.91623488,-4.99
151.26428785,-33.91623488,-4.76
151.26428732,-33.91623328,-4.76
151.26428681,-33.91623281,-4.76
151.26428712,-33.9162324,-4.76
151.26428837,-33.91623213,-4.76
151.26428971,-33.91623186,-4.76
151.26428991,-33.91623112,-4.76
151.26428838,-33.91623105,-4.76
151.26428876,-33.91623153,-4.76
151.26428914,-33.91623331,-4.76
151.26428928,-33.9162348,-4.76
151.26428928,-33.9162348,-4.95
151.26428951,-33.91623587,-4.95
151.26429175,-33.91623794,-4.95
151.26429501,-33.91624012,-4.95
151.26429915,-33.91624068,-4.95
151.26430098,-33.91623989,-4.95
151.26430185,-33.91623895,-4.95
151.26430317,-33.91623827,-4.95
151.2643033,-33.91623865,-4.95
151.2643026,-33.91623963,-4.95
151.26430287,-33.91623955,-4.95
151.26430287,-33.91623955,-5.29
151.26430425,-33.91623973,-5.29
151.26430522,-33.91624099,-5.29
151.26430696,-33.91624141,-5.29
151.26430896,-33.91624154,-5.29
151.26431197,-33.91624313,-5.29
151.26431611,-33.91624466,-5.29
151.26431592,-33.91624242,-5.29
151.26431629,-33.91624043,-5.29
151.26431581,-33.91623902,-5.29
151.26431516,-33.91623895,-5.29
151.26431516,-33.91623895,-5.43
151.26431403,-33.91623866,-5.43
151.26431452,-33.91623949,-5.43
151.26431493,-33.91624027,-5.43
151.2643161,-33.91624092,-5.43
151.26431774,-33.91624136,-5.43
151.26431852,-33.91624197,-5.43
151.26431863,-33.91624208,-5.43
151.26431902,-33.91624194,-5.43
151.26432109,-33.91624322,-5.43
151.2643229,-33.91624483,-5.43
151.2643229,-33.91624483,-5.27
151.26432428,-33.91624651,-5.27
151.26432478,-33.91624806,-5.27
151.26432553,-33.91624833,-5.27
151.2643241,-33.91624791,-5.27
151.2643227,-33.91624801,-5.27
151.26432253,-33.91624861,-5.27
151.26432288,-33.91624984,-5.27
151.264323,-33.91625178,-5.27
151.2643234,-33.9162531,-5.27
151.26432381,-33.91625448,-5.27
151.26432381,-33.91625448,-5.22
151.26432416,-33.9162562,-5.22
151.2643253,-33.91625785,-5.22
151.2643278,-33.91625821,-5.22
151.26433037,-33.91625934,-5.22
151.26433257,-33.91626164,-5.22
151.26433361,-33.91626235,-5.22
151.26433347,-33.91626205,-5.22
151.26433208,-33.9162611,-5.22
151.26433024,-33.91625795,-5.22
151.26432732,-33.91625547,-5.22
151.26432732,-33.91625547,-5.19
151.26432333,-33.91625434,-5.19
151.26431794,-33.91625201,-5.19
151.26431563,-33.91624842,-5.19
151.26431568,-33.91624677,-5.19
151.26431745,-33.91624447,-5.19
151.26431934,-33.91624388,-5.19
151.26432089,-33.91624505,-5.19
151.2643215,-33.9162442,-5.19
151.26432011,-33.91624414,-5.19
151.26431965,-33.91624424,-5.19
151.26431965,-33.91624424,-5.14
151.26431941,-33.91624481,-5.14
151.2643187,-33.91624563,-5.14
151.26431698,-33.91624713,-5.14
151.26431565,-33.91624781,-5.14
151.26431106,-33.91624902,-5.14
151.26430723,-33.91624832,-5.14
151.26430427,-33.91624857,-5.14
151.26430226,-33.9162485,-5.14
151.264301,-33.91624835,-5.14
151.26429841,-33.91624794,-5.14
151.26429841,-33.91624794,-5.36
151.26429725,-33.91624848,-5.36
151.26429832,-33.91624933,-5.36
151.26429875,-33.91624909,-5.36
151.26429787,-33.91624825,-5.36
151.26429729,-33.91624781,-5.36
151.26429803,-33.91624654,-5.36
151.26429777,-33.91624575,-5.36
151.26429786,-33.91624568,-5.36
151.26429834,-33.91624778,-5.36
151.26429813,-33.91624855,-5.36
151.26429813,-33.91624855,-5.51
151.26429547,-33.9162487,-5.51
151.26429195,-33.91624731,-5.51
151.26429075,-33.91624652,-5.51
151.26428958,-33.91624596,-5.51
151.26428772,-33.91624496,-5.51
151.26428547,-33.91624269,-5.51
151.26428327,-33.9162407,-5.51
151.2642813,-33.9162401,-5.51
151.26427931,-33.91624021,-5.51
151.26427816,-33.9162409,-5.51
151.26427816,-33.9162409,-5.41
151.26427725,-33.91624181,-5.41
151.26427701,-33.91624142,-5.41
151.26427839,-33.91624327,-5.41
151.26427867,-33.91624494,-5.41
151.26427723,-33.91624566,-5.41
151.2642754,-33.91624519,-5.41
151.26427354,-33.91624553,-5.41
151.26427187,-33.91624605,-5.41
151.26426955,-33.91624533,-5.41
151.26426904,-33.91624626,-5.41
151.26426904,-33.91624626,-5.37
151.26426812,-33.91624678,-5.37
151.26426771,-33.9162456,-5.37
151.26426696,-33.91624601,-5.37
151.26426528,-33.9162458,-5.37
151.26426454,-33.91624567,-5.37
151.26426462,-33.91624647,-5.37
151.26426513,-33.91624626,-5.37
151.26426547,-33.91624554,-5.37
151.2642656,-33.91624632,-5.37
151.26426508,-33.9162475,-5.37
151.26426508,-33.9162475,-5.37
151.26426424,-33.91624845,-5.37
151.26426387,-33.91624908,-5.37
151.26426163,-33.91624913,-5.37
151.26426054,-33.91624815,-5.37
151.26426022,-33.91624702,-5.37
151.26426038,-33.91624674,-5.37
151.26425749,-33.91624441,-5.37
151.26425262,-33.91624247,-5.37
151.26425071,-33.91624237,-5.37
151.26425153,-33.91624338,-5.37
151.26425153,-33.91624338,-5.56
151.26425299,-33.91624354,-5.56
151.26425274,-33.91624337,-5.56
151.26425198,-33.91624271,-5.56
151.26425086,-33.91624116,-5.56
151.26424872,-33.91624066,-5.56
151.26424608,-33.91624052,-5.56
151.26424325,-33.91623931,-5.56
151.26424101,-33.91623771,-5.56
151.26423741,-33.91623786,-5.56
151.26423443,-33.91623878,-5.56
151.26423443,-33.91623878,-5.56
151.26423167,-33.91623793,-5.56
151.26422865,-33.91623817,-5.56
151.264227,-33.91623788,-5.56
151.26422355,-33.91623712,-5.56
151.26422114,-33.9162354,-5.56
151.26421526,-33.91623053,-5.56
151.26421143,-33.91622585,-5.56
151.2642098,-33.91622278,-5.56
151.26420941,-33.91622118,-5.56
151.26421051,-33.91622211,-5.56
151.26421051,-33.91622211,-5.51
151.26420987,-33.91622364,-5.51
151.2642088,-33.91622416,-5.51
151.26420787,-33.91622485,-5.51
151.26420729,-33.91622511,-5.51
151.26420706,-33.91622502,-5.51
151.26420161,-33.91622334,-5.51
151.26419757,-33.91622505,-5.51
151.26419674,-33.91622677,-5.51
151.2641963,-33.91622695,-5.51
151.26419697,-33.91622687,-5.51
151.26419697,-33.91622687,-5.39
151.26419691,-33.91622642,-5.39
151.26419582,-33.91622505,-5.39
151.26419395,-33.91622362,-5.39
151.26419235,-33.91622026,-5.39
151.26419087,-33.91621855,-5.39
151.26418906,-33.91621863,-5.39
151.26418663,-33.91621783,-5.39
151.26418433,-33.91621547,-5.39
151.26418257,-33.91621366,-5.39
151.26418132,-33.91621142,-5.39
151.26418132,-33.91621142,-5.28
151.26418023,-33.9162098,-5.28
151.26417799,-33.91620883,-5.28
151.26417686,-33.91620867,-5.28
151.26417572,-33.91620803,-5.28
151.26417467,-33.91620819,-5.28
151.26417387,-33.91620888,-5.28
151.26417362,-33.91620732,-5.28
151.26417463,-33.91620607,-5.28
151.26417543,-33.91620603,-5.28
151.26417484,-33.91620715,-5.28
151.26417484,-33.91620715,-5.21
151.26417415,-33.91620789,-5.21
151.26417274,-33.91620808,-5.21
151.26417123,-33.91620842,-5.21
151.26416803,-33.91620828,-5.21
151.26416653,-33.91620668,-5.21
151.26416633,-33.91620659,-5.21
151.26416585,-33.91620558,-5.21
151.26416504,-33.91620497,-5.21
151.26416452,-33.91620459,-5.21
151.26416363,-33.91620403,-5.21
151.26416363,-33.91620403,-6.12
151.26416219,-33.9162017,-6.12
151.26415965,-33.91620009,-6.12
151.26415757,-33.91619888,-6.12
151.26415702,-33.91619935,-6.12
151.26415841,-33.91619999,-6.12
151.26415968,-33.91619955,-6.12
151.26415892,-33.91619947,-6.12
151.26415837,-33.91619931,-6.12
151.26415739,-33.9161989,-6.12
151.26415656,-33.91619832,-6.12
151.26415656,-33.91619832,-6.92
151.26415544,-33.91619784,-6.92
151.26415429,-33.91619851,-6.92
151.26415366,-33.9161993,-6.92
151.26415437,-33.91620032,-6.92
151.26415404,-33.91620135,-6.92
151.26415381,-33.91620026,-6.92
151.26415124,-33.91619891,-6.92
151.26415017,-33.9161988,-6.92
151.26414933,-33.91619961,-6.92
151.26415081,-33.91619907,-6.92
151.26415081,-33.91619907,-7.03
151.26415303,-33.91619802,-7.03
151.26415234,-33.916196,-7.03
151.2641501,-33.9161941,-7.03
151.26414768,-33.916194,-7.03
151.26414547,-33.91619459,-7.03
151.26414457,-33.91619569,-7.03
151.26414357,-33.91619565,-7.03
151.26414159,-33.9161958,-7.03
151.26413998,-33.91619626,-7.03
151.26413887,-33.91619581,-7.03
151.26413887,-33.91619581,-6.77
151.26413745,-33.916196,-6.77
151.26413665,-33.91619664,-6.77
151.26413573,-33.91619672,-6.77
151.26413382,-33.91619657,-6.77
151.26413285,-33.91619715,-6.77
151.26413267,-33.91619836,-6.77
151.26413216,-33.9162001,-6.77
151.26413076,-33.91620107,-6.77
151.26412789,-33.91620181,-6.77
151.26412514,-33.91620257,-6.77
151.26412514,-33.91620257,-6.86
151.26412123,-33.91620094,-6.86
151.264114,-33.91619822,-6.86
151.26410964,-33.91619606,-6.86
151.26410675,-33.91619477,-6.86
151.26410419,-33.91619429,-6.86
151.26410372,-33.9161931,-6.86
151.26410342,-33.91619197,-6.86
151.26410268,-33.91619099,-6.86
151.26410179,-33.91619121,-6.86
151.26410179,-33.9161913,-6.86
151.26410179,-33.9161913,-6.91
151.26410129,-33.91619021,-6.91
151.26409941,-33.91618978,-6.91
151.26409778,-33.91618997,-6.91
151.26409512,-33.91619112,-6.91
151.26409409,-33.91619081,-6.91
151.26409229,-33.91618986,-6.91
151.2640902,-33.91618976,-6.91
151.26408837,-33.91619029,-6.91
151.26408758,-33.91618925,-6.91
151.26408673,-33.91618763,-6.91
151.26408673,-33.91618763,-6.98
151.26408649,-33.91618666,-6.98
151.2640859,-33.91618757,-6.98
151.2640848,-33.91618899,-6.98
151.26408254,-33.91618956,-6.98
151.26408081,-33.91619027,-6.98
151.26408025,-33.91619086,-6.98
151.26407928,-33.91619341,-6.98
151.26407934,-33.91619467,-6.98
151.26407849,-33.91619424,-6.98
151.26407652,-33.91619419,-6.98
151.26407652,-33.91619419,-6.86
151.26407455,-33.91619505,-6.86
151.2640737,-33.91619673,-6.86
151.26407409,-33.91619755,-6.86
151.26407351,-33.91619794,-6.86
151.26407301,-33.9161988,-6.86
151.26407409,-33.91620013,-6.86
151.26407345,-33.91620121,-6.86
151.26407316,-33.91619997,-6.86
151.26407316,-33.91619831,-6.86
151.26407336,-33.91619864,-6.86
151.26407336,-33.91619864,-6.92
151.26407403,-33.91620024,-6.92
151.26407711,-33.91620103,-6.92
151.26407824,-33.91620068,-6.92
151.26407784,-33.91620073,-6.92
151.26407581,-33.9162011,-6.92
151.2640758,-33.91620196,-6.92
151.26407889,-33.9162034,-6.92
151.26408056,-33.91620752,-6.92
151.26408129,-33.91620886,-6.92
151.26408171,-33.91620855,-6.92
151.26408171,-33.91620855,-7.06
151.26408168,-33.91620933,-7.06
151.26408057,-33.91621141,-7.06
151.26407986,-33.9162122,-7.06
151.26408015,-33.91621313,-7.06
151.26408061,-33.91621256,-7.06
151.26408062,-33.9162117,-7.06
151.26408076,-33.91621076,-7.06
151.26408104,-33.916211,-7.06
151.26408082,-33.91621107,-7.06
151.26407955,-33.91621208,-7.06
151.26407955,-33.91621208,-7.03
151.26407846,-33.91621281,-7.03
151.26407772,-33.91621386,-7.03
151.2640779,-33.91621408,-7.03
151.26407698,-33.91621455,-7.03
151.26407599,-33.9162152,-7.03
151.2640739,-33.91621385,-7.03
151.26407253,-33.91621023,-7.03
151.26407173,-33.9162086,-7.03
151.26407069,-33.91620886,-7.03
151.26407021,-33.9162094,-7.03
151.26407021,-33.9162094,-7.1
151.26406947,-33.91620996,-7.1
151.26406947,-33.91620992,-7.1
151.2640699,-33.91620872,-7.1
151.26406868,-33.91620914,-7.1
151.26406765,-33.91620958,-7.1
151.26406736,-33.9162099,-7.1
151.26406719,-33.91620966,-7.1
151.2640655,-33.91620811,-7.1
151.26406264,-33.91620678,-7.1
151.2640609,-33.9162052,-7.1
151.2640609,-33.9162052,-7.33
151.26405497,-33.91620129,-7.33
151.26404954,-33.91619878,-7.33
151.2640469,-33.91619892,-7.33
151.26404394,-33.91619916,-7.33
151.26404312,-33.91619851,-7.33
151.26404223,-33.9161978,-7.33
151.2640417,-33.91619737,-7.33
151.26404069,-33.91619595,-7.33
151.26403889,-33.91619471,-7.33
151.26403764,-33.91619413,-7.33
151.26403764,-33.91619413,-7.33
151.26403743,-33.91619376,-7.33
151.26403604,-33.91619434,-7.33
151.26403416,-33.91619514,-7.33
151.26403224,-33.91619549,-7.33
151.26403082,-33.91619582,-7.33
151.26402894,-33.91619636,-7.33
